gps_date,caudal,cwind_bat,cwind_hum,cwind_temp,cwind_dir,cwind_vel,gps_lat,gps_course,gps_lon,gps_vel,east,north,north_w,east_w,north_v,east_v,north_true,east_true,true_wind_vel
2024-01-11 18:51:50.873,0.0,90,36,26,224,7.5600000000000005,-37.422802,139.8,-59.096174,0.0,109.19789482360697,149.2410164511587,-5.251617280670019,-5.438208890560203,0.0,-0.0,-5.251617280670019,-5.438208890560203,7.56
2024-01-11 18:51:52.928,0.0,90,36,25,218,8.64,-37.422803,139.8,-59.096172,0.0,109.37492616396347,149.13002854899025,-5.319315146813687,-6.808412911162079,0.0,-0.0,-5.319315146813687,-6.808412911162079,8.64
2024-01-11 18:51:56.862,0.0,90,36,25,262,8.28,-37.422796,139.8,-59.096175,0.36000000000000004,109.10938713215599,149.90693110692325,-8.1994196091802,-1.152353275949345,0.23236476758062222,-0.2749665703084712,-7.967054841599578,-1.427319846257816,8.093899232914671
2024-01-11 18:51:58.902,0.0,89,36,25,262,8.64,-37.422793,139.8,-59.096177,0.36000000000000004,108.93235866979725,150.23989016886688,-8.555916113927168,-1.202455592294969,0.23236476758062222,-0.2749665703084712,-8.323551346346546,-1.47742216260344,8.453655023823673
2024-01-11 18:52:00.897,0.0,89,36,25,275,8.64,-37.42279,139.8,-59.096182,0.0,108.4897809573293,150.57285268302107,-8.607122191512682,0.7530256173397643,0.0,-0.0,-8.607122191512682,0.7530256173397643,8.639999999999999
2024-01-11 18:52:02.818,0.0,90,36,25,260,7.920000000000001,-37.422788,139.8,-59.096186,0.36000000000000004,108.13571818737266,150.79482844405422,-7.7996774038566885,-1.3752935671220883,0.23236476758062222,-0.2749665703084712,-7.567312636276066,-1.6502601374305594,7.745164882449937
2024-01-11 18:52:05.923,0.0,90,36,25,251,6.12,-37.422789,139.8,-59.096189,0.36000000000000004,107.8701675107035,150.6838462967104,-5.786573682667819,-1.9924771052777988,0.23236476758062222,-0.2749665703084712,-5.554208915087196,-2.26744367558627,5.999211406042486
2024-01-11 18:52:07.904,0.0,90,36,25,231,5.760000000000001,-37.422793,139.8,-59.096186,0.36000000000000004,108.13571099697782,150.23990052931458,-4.476360737992151,-3.6248854524470664,0.23236476758062222,-0.2749665703084712,-4.243995970411528,-3.8998520227555376,5.7637095343415545
2024-01-11 18:52:09.969,0.0,90,36,25,267,5.760000000000001,-37.422791,139.8,-59.096187,0.36000000000000004,108.04719746339956,150.46187284179763,-5.752106120186346,-0.30145510795935926,0.23236476758062222,-0.2749665703084712,-5.519741352605723,-0.5764216782678304,5.549757341617989
2024-01-11 18:52:11.819,0.0,90,36,25,255,5.4,-37.422794,139.8,-59.096185,0.36000000000000004,108.22422596596762,150.1289137983274,-5.215999461960969,-1.3976228435536115,0.23236476758062222,-0.2749665703084712,-4.9836346943803465,-1.6725894138620827,5.256821293747296
2024-01-11 18:52:13.904,0.0,89,37,26,302,7.2,-37.422797,139.8,-59.096185,0.36000000000000004,108.22422164844923,149.79595704900643,-6.1059462923262675,3.8154187024790738,0.23236476758062222,-0.2749665703084712,-5.873581524745645,3.5404521321706026,6.858116448998569
2024-01-11 18:52:19.123,0.0,89,37,26,314,7.5600000000000005,-37.422803,139.8,-59.096168,0.7200000000000001,109.72899174858397,149.13002390110887,-5.438208890560203,5.251617280670019,0.46472953516124443,-0.5499331406169424,-4.9734793553989585,4.701684140053077,6.844072665555669
2024-01-11 18:52:20.961,0.0,89,37,26,314,7.5600000000000005,-37.422799,139.8,-59.096162,0.7200000000000001,110.26009599120475,149.5739592345369,-5.438208890560203,5.251617280670019,0.46472953516124443,-0.5499331406169424,-4.9734793553989585,4.701684140053077,6.844072665555669
2024-01-11 18:52:22.971,0.0,89,37,26,317,5.760000000000001,-37.422797,139.8,-59.096157,0.36000000000000004,110.70268094096839,149.79592453981712,-3.9283105539599905,4.212597321326424,0.23236476758062222,-0.2749665703084712,-3.6959457863793683,3.9376307510179527,5.400458423802336
2024-01-11 18:52:24.899,0.0,90,37,26,329,5.4,-37.422794,139.8,-59.096157,0.36000000000000004,110.70268535743435,150.12888128951064,-2.7812056045142945,4.628703423791405,0.23236476758062222,-0.2749665703084712,-2.5488408369336724,4.353736853482934,5.0449592863962955
2024-01-11 18:52:27.999,0.0,90,37,26,344,5.760000000000001,-37.422791,139.8,-59.09616,0.36000000000000004,110.43714054315292,150.46184155716296,-1.587671169505914,5.536867368604717,0.23236476758062222,-0.2749665703084712,-1.3553064019252918,5.261900798296246,5.433641086252417
2024-01-11 18:52:29.870,0.0,88,37,26,325,6.48,-37.422789,139.8,-59.096165,0.0,109.99456141632962,150.6838185680091,-3.7167753075547814,5.308105246992666,0.0,-0.0,-3.7167753075547814,5.308105246992666,6.48
2024-01-11 18:52:31.837,0.0,88,37,26,326,7.920000000000001,-37.422785,139.8,-59.096169,0.36000000000000004,109.64050159746883,151.12776555977112,-4.428807795488313,6.565977574635932,0.23236476758062222,-0.2749665703084712,-4.196443027907691,6.29101100432746,7.562205600421366
2024-01-11 18:52:33.833,0.0,90,37,26,316,7.2,-37.422786,139.8,-59.09618,0.0,108.66681956150293,151.01679271084578,-5.001540267304783,5.179246562438286,0.0,-0.0,-5.001540267304783,5.179246562438286,7.2
2024-01-11 18:52:35.850,0.0,90,37,26,285,6.48,-37.42279,139.8,-59.096193,0.0,107.51610043096018,150.57286528411984,-6.259199354353163,1.6771474122643317,0.0,-0.0,-6.259199354353163,1.6771474122643317,6.48
2024-01-11 18:52:40.922,0.0,90,37,26,245,6.84,-37.422756,320.5,-59.096234,5.04,103.88697452992443,154.34642106050367,-6.199145263330687,-2.8907089103063823,-3.2058342301999305,3.888987900274109,-9.404979493530618,0.9982789899677265,9.457811597591824
2024-01-11 18:52:42.904,0.0,90,37,26,254,10.8,-37.422742,318.6,-59.096254,3.24,102.116664512284,155.90024106039613,-10.381626316133845,-2.976883442823588,-2.1426504436486313,2.43035986560269,-12.524276759782477,-0.5465235772208978,12.536195450617614
2024-01-11 18:52:44.808,0.0,90,37,26,236,10.08,-37.422739,318.6,-59.096254,0.7200000000000001,102.11666858587807,156.23319780768077,-8.356698731354822,-5.636664466985126,-0.4761445430330292,0.5400799701339312,-8.832843274387852,-5.096584496851195,10.197759256005343
2024-01-11 18:52:46.956,85.32000000000001,88,37,26,376,29.52,-37.422758,128.7,-59.096237,7.2,103.62142241907236,154.12445319647628,8.13681474371782,28.37644526409917,5.619098932835976,-4.501747125617075,13.755913676553796,23.874698138482096,27.554062718235222
2024-01-11 18:52:48.910,2255.0,88,37,26,368,45.0,-37.422796,123.7,-59.096175,13.68,109.10938713215599,149.90693110692325,6.262789543202942,44.56206309337067,11.381132390745,-7.590271767488632,17.643921933947944,36.97179132588204,40.96609982724516
2024-01-11 18:52:50.894,2428.0,90,37,26,359,37.800000000000004,-37.42284,128.1,-59.096098,15.48,115.92508244414678,145.02347353941263,-0.6597009633293186,37.794242876911596,12.181754139961503,-9.551715347178787,11.522053176632184,28.24252752973281,30.502427291493632
2024-01-11 18:52:52.879,2081.0,90,37,26,375,38.519999999999996,-37.422888,131.5,-59.096027,15.120000000000001,122.20966547293473,139.69607582427705,9.969709617349078,37.20746282865491,11.324210498329712,-10.018815129021954,21.29392011567879,27.18864769963296,34.534817179589446
2024-01-11 18:52:56.024,2395.0,90,37,26,369,48.96,-37.422971,131.4,-59.095911,16.56,132.4774096014182,130.4841155422784,7.6590314083696915,48.35722115553794,12.421839313080406,-10.951324489759678,20.080870721450097,37.405896665778265,42.45518194876184
2024-01-11 18:52:57.977,2172.0,90,37,26,368,64.08,-37.423024,130.8,-59.095827,17.28,139.9126716579238,124.60175809392767,8.918212309520989,63.456377844959825,13.080874561662352,-11.291108036949023,21.99908687118334,52.165269808010805,56.61426672940695
2024-01-11 18:53:01.843,2170.0,89,37,26,358,54.72,-37.423144,132.7,-59.095661,17.28,154.60610351644175,111.28322819427775,-1.909700459560845,54.68666605448492,12.69932420419131,-11.718599095320258,10.789623744630465,42.96806695916466,44.302040119592135
2024-01-11 18:53:03.868,2182.0,89,37,26,361,47.88,-37.423199,133.8,-59.095589,18.0,160.9791373976468,105.17890023507448,0.8356212202171135,47.87270764408802,12.991684105770515,-12.458577129667326,13.827305325987629,35.41413051442069,38.01782493345074
2024-01-11 18:53:06.947,2165.0,90,37,26,369,47.519999999999996,-37.423311,155.5,-59.095506,16.56,168.32570887717142,92.74836900993573,7.433765778711758,46.934949945080945,6.867320098387321,-15.068958645715552,14.30108587709908,31.86599129936539,34.927960987658494
2024-01-11 18:53:09.048,2323.0,90,37,26,375,42.480000000000004,-37.4234,170.9,-59.095484,18.36,170.2728549036588,82.87061167190467,10.994633035955061,41.03252910075963,2.903782114792318,-18.128917491946734,13.898415150747379,22.9036116088129,26.79069555703758
2024-01-11 18:53:10.913,2176.0,89,37,26,374,45.72,-37.423493,181.5,-59.095484,18.0,170.27264431159855,72.54895130539686,11.060669066816791,44.36192060533856,-0.4711850695417172,-17.99383184956003,10.589483997275075,26.36808875577853,28.415018493063823
2024-01-11 18:53:12.866,2262.0,89,37,26,361,47.88,-37.423589,193.1,-59.0955,20.16,168.85617939082263,61.894362757863654,0.8356212202171135,47.87270764408802,-4.569290357926995,-19.635355500345682,-3.7336691377098816,28.237352143742335,28.483123798481042
2024-01-11 18:53:14.909,2094.0,89,37,26,372,37.080000000000005,-37.42369,198.7,-59.095531,19.8,166.11197667083084,50.68487233068417,7.709365495522518,36.26971303520951,-6.348137213596382,-18.754763499371375,1.3612282819261363,17.514949535838138,17.567765927358895
2024-01-11 18:53:16.804,2195.0,89,37,26,364,54.36,-37.423779,204.4,-59.095578,20.16,161.9515634350363,40.80723563341213,3.791961912730643,54.22758177212405,-8.328185305262762,-18.35938260185253,-4.5362233925321185,35.86819917027152,36.153907594964366
2024-01-11 18:53:19.997,2069.0,89,37,26,362,43.56,-37.423898,204.6,-59.095652,16.56,155.40118920040746,27.600073451838455,1.520222076360953,43.533464424951816,-6.89360991983224,-15.056949965819456,-5.373387843471287,28.47651445913236,28.979047131635287
2024-01-11 18:53:23.962,2244.0,90,37,26,372,44.64,-37.424017,232.0,-59.095803,17.64,142.03518322471155,14.393024646351943,9.281177878104778,43.664508896757084,-13.90050969362258,-10.860268424744609,-4.619331815517802,32.804240472012474,33.12787978980056
2024-01-11 18:53:25.976,2124.0,90,37,26,368,49.32,-37.424074,223.3,-59.095887,16.92,134.59982395098893,8.066968302956965,6.864017339350425,48.84002115033425,-11.604046531531205,-12.313915059560003,-4.7400291921807804,36.52610609077425,36.832381173326574
2024-01-11 18:53:27.860,2140.0,90,37,26,367,63.0,-37.424141,210.9,-59.095952,16.92,128.84624063995813,0.6310233937184655,7.677768634524301,62.530407553403286,-8.68911798482424,-14.518458204844066,-1.0113493502999384,48.01194934855922,48.02259996873314
2024-01-11 18:53:31.050,2140.0,90,37,26,367,35.28,-37.424263,199.2,-59.096006,16.92,124.06623899644522,-12.909148547703921,4.299550435333608,35.01702822990584,-5.564423662816827,-15.978848184418181,-1.2648732274832186,19.038180045487657,19.08015208864982
2024-01-11 18:53:32.919,2214.0,89,37,26,365,46.440000000000005,-37.424335,212.3,-59.096058,18.36,119.46336137278459,-20.900045409491646,4.04751269320123,46.26328177938067,-9.810709134797216,-15.519007257953275,-5.763196441595986,30.744274521427393,31.279783392365655
2024-01-11 18:53:34.887,2027.0,89,37,26,378,40.32,-37.424398,221.0,-59.096126,15.48,113.44427401100923,-27.89205501599995,12.45956521319787,38.34659873702059,-10.15579376877305,-11.682904301848513,2.30377144442482,26.66369443517208,26.76303353135391
2024-01-11 18:53:37.871,1662.0,89,37,26,330,25.92,-37.42443,257.9,-59.096214,9.72,105.65495140408851,-31.443492399414183,-12.960000000000012,22.447378466092644,-9.504053061293652,-2.0374924314251515,-22.46405306129366,20.409886034667494,30.351229429608487
2024-01-11 18:53:39.909,1876.0,89,37,26,281,18.36,-37.424414,302.4,-59.096256,7.5600000000000005,101.93736489474392,-29.667676340868624,-18.022675088099106,3.5032531551133683,-6.383119116795238,4.05085057004121,-24.405794204894345,7.554103725154579,25.5481364068311
2024-01-11 18:53:41.885,3204.0,89,37,26,263,15.840000000000002,-37.424364,347.0,-59.096266,10.44,101.05228709123423,-24.11838492043591,-15.721931041998543,-1.9304103995375315,-2.348489007349954,10.172423476357855,-18.070420049348495,8.242013076820323,19.86129049982335
2024-01-11 18:53:47.114,1789.0,90,37,26,373,31.319999999999997,-37.424182,360.0,-59.096214,14.04,105.65529987767206,-3.9190607381097817,7.045467022049846,30.517270429073566,-3.4388082120057675e-15,14.04,7.045467022049842,44.55727042907357,45.11085183909062
2024-01-11 18:53:48.860,2419.0,90,37,26,372,26.64,-37.424106,340.1,-59.096241,15.48,103.26550538345168,4.5158754218839645,5.53876744338511,26.057852083548582,-5.269075437298015,14.555660206121287,0.2696920060870953,40.61351228966987,40.61440771796768
2024-01-11 18:53:50.846,2404.0,90,37,26,372,25.2,-37.424026,330.8,-59.096293,17.28,98.66283750913213,13.394779669835021,5.239374608607536,24.6493195384919,-8.430214909917295,15.084093495222316,-3.190840301309759,39.733413033714214,39.86132929464587
2024-01-11 18:53:52.904,2356.0,90,37,26,378,22.32,-37.423944,331.1,-59.096346,18.0,93.97164729017139,22.495653465123766,6.897259314448821,21.22758144370783,-8.699082898590042,15.758361486000322,-1.8018235841412213,36.98594292970815,37.02980613813683
2024-01-11 18:53:54.827,2220.0,90,37,26,372,19.8,-37.423856,331.1,-59.096403,18.720000000000002,88.92639333420715,32.26244189527416,4.116651478191636,19.36732249452935,-9.047046214533644,16.388695945440336,-4.930394736342008,35.75601843996969,36.09434369725541
2024-01-11 18:53:56.846,2161.0,90,37,26,372,19.8,-37.423771,326.0,-59.096475,19.08,82.55339537319753,41.696283565682094,4.116651478191636,19.36732249452935,-10.669400598221843,15.818036884350198,-6.5527491200302075,35.18535937887955,35.79033438864414
2024-01-11 18:53:59.904,2199.0,88,37,26,372,19.8,-37.423644,322.9,-59.096592,19.8,72.19723227135142,55.791550820463144,4.116651478191636,19.36732249452935,-11.943518157356605,15.792161790739515,-7.8268666791649695,35.15948428526887,36.02012183793235
2024-01-11 18:54:01.860,2119.0,88,37,26,372,19.8,-37.423566,318.1,-59.09667,18.36,65.29309831281542,64.44848436439831,4.116651478191636,19.36732249452935,-12.261405718448417,13.665559988803988,-8.14475424025678,33.03288248333334,34.022174339567
2024-01-11 18:54:03.862,2272.0,90,37,26,340,19.8,-37.423501,321.5,-59.096746,15.840000000000002,58.56597108371682,71.66259809119086,-6.771998837848239,18.605913891560988,-9.860631844339895,12.396513204542236,-16.632630682188136,31.002427096103226,35.182309322431664
2024-01-11 18:54:07.913,3144.0,89,37,26,219,14.4,-37.423375,6.1,-59.096785,14.04,55.11395602769641,85.64680659936798,-9.062213631117661,-11.19090184498038,1.491947561560714,13.960504735630192,-7.570266069556947,2.7696028906498125,8.060994264715799
2024-01-11 18:54:11.118,2597.0,89,37,26,334,27.720000000000002,-37.423265,34.5,-59.096712,18.36,61.57569387695158,97.85517665045708,-12.151648188993237,24.914570963412906,10.39921850993993,15.130956823100208,-1.7524296790533072,40.04552778651311,40.08385342604202
2024-01-11 18:54:12.967,2068.0,89,37,26,333,30.96,-37.423207,48.0,-59.096627,18.36,69.09959463014337,104.29228204545697,-14.055545871936374,27.585561988871866,13.644138995764958,12.285237932748636,-0.4114068761714158,39.8707999216205,39.87292241619185
2024-01-11 18:54:14.843,2149.0,88,37,26,359,23.759999999999998,-37.423144,45.3,-59.096538,18.720000000000002,76.97757606264638,111.28430528337643,-0.41466917694985733,23.756381236915853,13.30616615090242,13.167548836612633,12.891496973952563,36.92393007352849,39.10968302485012
2024-01-11 18:54:16.907,2135.0,88,37,26,358,19.44,-37.423077,44.1,-59.096448,18.720000000000002,84.9440912831192,118.72026246495629,-0.678446215896616,19.428157677251225,13.027487552208125,13.443324294126896,12.34904133631151,32.87148197137812,35.11457174622192
2024-01-11 18:54:19.992,2108.0,90,37,26,349,19.44,-37.422975,42.3,-59.096326,18.720000000000002,95.74318214579492,130.0406754766131,-3.7093268701200284,19.08283244622259,12.598794252902955,13.845894097999578,8.889467382782927,32.928726544222165,34.10753087184299
2024-01-11 18:54:21.862,2175.0,90,37,26,349,19.44,-37.422903,38.3,-59.096249,18.36,102.55902726542317,138.03155667676833,-3.7093268701200284,19.08283244622259,11.37914302375877,14.408494162987404,7.669816153638742,33.49132660920999,34.35833287392441
2024-01-11 18:54:23.850,1510.0,90,37,26,344,17.28,-37.422829,36.8,-59.096179,17.28,108.75527378663348,146.24441147548004,-4.763013508517742,16.610602105814152,10.351127782349325,13.836638089994116,5.588114273831583,30.44724019580827,30.955798433874115
2024-01-11 18:54:25.839,434.0,90,37,26,304,15.120000000000001,-37.422766,37.4,-59.096123,13.32,113.71228553094282,153.23643714374953,-12.53504809703223,8.454996700477695,8.090246185114179,10.58160274553177,-4.444801911918052,19.036599446009465,19.54861587182065
2024-01-11 18:54:29.844,87.0,90,37,26,187,14.04,-37.422724,55.1,-59.09605,2.8800000000000003,120.17405275558471,157.89774104574593,-1.7110455814082681,-13.93534796904416,2.362037402516464,1.6477801155230871,0.650991821108196,-12.287567853521074,12.304800449663304
2024-01-11 18:54:32.949,0.0,90,37,26,187,14.04,-37.422727,55.1,-59.09606,3.6,119.28888310428356,157.56479700098112,-1.7110455814082681,-13.93534796904416,2.9525467531455796,2.0597251444038585,1.2415011717373114,-11.875622824640303,11.940340976393548
2024-01-11 18:54:35.013,0.0,89,37,26,177,12.96,-37.422735,249.6,-59.09609,5.04,116.63337612622935,156.67694987994093,0.6782739929085518,-12.942238770419278,-4.723901227039133,-1.75680311850195,-4.045627234130581,-14.699041888921228,15.245620097910086
2024-01-11 18:54:36.918,0.0,89,37,26,180,11.879999999999999,-37.42275,220.1,-59.096112,4.680000000000001,114.68599077102417,155.01219313732972,1.4548803973870554e-15,-11.879999999999999,-3.014498587283289,-3.5798321562982616,-3.0144985872832875,-15.45983215629826,15.750987652640918
2024-01-11 18:54:38.912,0.0,90,37,26,176,10.44,-37.422769,201.3,-59.096127,3.9600000000000004,113.35821524878331,152.90348521274248,0.7282575858886704,-10.414568684712565,-1.4384748726729955,-3.689497261238774,-0.710217286784325,-14.104065945951339,14.121936297908709
2024-01-11 18:54:40.793,0.0,90,37,26,184,10.44,-37.422789,150.6,-59.096123,3.9600000000000004,113.71225075030354,150.683768739566,-0.7282575858886678,-10.414568684712565,1.9439788643159586,-3.4500066920359505,1.2157212784272908,-13.864575376748515,13.917773837951316
2024-01-11 18:54:42.863,0.54,90,37,26,199,11.16,-37.422809,149.8,-59.096107,3.24,115.12848273234611,148.46403766051728,-3.6333406037418694,-10.551987303688374,1.6297846270819611,-2.800250358330004,-2.003555976659908,-13.352237662018378,13.501721635948195
2024-01-11 18:54:44.820,1.08,90,37,26,253,11.16,-37.422804,303.5,-59.096114,3.9600000000000004,114.50887562212779,149.01897410137886,-10.672361076547475,-3.262868224705746,-3.3021878553859865,2.18567046183575,-13.97454893193346,-1.077197762869996,14.016004169210808
2024-01-11 18:54:47.949,0.0,90,37,26,369,25.92,-37.42276,312.4,-59.096175,11.879999999999999,109.10943936844063,153.90241208658216,4.054781333842778,25.600881788225973,-8.7728494466355,8.010712364494632,-4.7180681127927215,33.611594152720606,33.94111707360489
2024-01-11 18:54:51.857,740.0,89,37,26,366,43.56,-37.422699,294.5,-59.096299,10.08,98.1334795661578,160.67266886130966,4.5532598599389615,43.32137376224199,-9.172409610435556,4.180107885974889,-4.619149750496595,47.50148164821688,47.72554141330822
2024-01-11 18:54:53.958,1685.0,89,37,26,372,41.4,-37.422698,265.6,-59.096366,9.0,92.20287404152171,160.78372207388452,8.607543999855238,40.49531067037955,-8.973474770042282,-0.6904712531413665,-0.36593077018704356,39.804839417238185,39.8065214049242
2024-01-11 18:54:56.991,2609.0,89,37,26,345,42.12,-37.422748,223.2,-59.096443,12.24,85.38704523823564,155.234515507077,-10.90145817971817,40.68479580329556,-8.378856576567147,-8.922575999638081,-19.280314756285318,31.762219803657477,37.15601087249928
2024-01-11 18:54:57.864,1898.0,89,37,26,361,37.080000000000005,-37.422771,221.8,-59.096467,12.24,83.26262470864765,152.68186857780896,0.6471352306944563,37.07435253639899,-8.1583574358533,-9.124626236118232,-7.511222205158845,27.94972630028076,28.941417713648327
2024-01-11 18:55:00.861,2653.0,90,37,26,367,34.2,-37.422842,235.4,-59.096577,15.48,73.52574755626267,144.8019836274528,4.167931544456049,33.94507838613321,-12.742150984913161,-8.790221173422006,-8.574219440457112,25.154857212711207,26.576005727065187
2024-01-11 18:55:02.887,2372.0,90,37,26,363,32.04,-37.422878,243.4,-59.096669,15.840000000000002,65.3822120246045,140.80657036600405,1.676844038023922,31.996090293536543,-14.163403111535596,-7.092503951366108,-12.486559073511673,24.903586342170435,27.858621110856053
2024-01-11 18:55:05.909,2381.0,90,37,26,361,41.4,-37.422927,245.9,-59.096826,18.0,51.48511812546795,135.36837400190936,0.7225296265035192,41.3936945794746,-16.431015190194774,-7.349948286864925,-15.708485563691255,34.043746292609676,37.49310843795526
2024-01-11 18:55:07.890,2095.0,89,37,26,376,31.319999999999997,-37.422977,239.9,-59.096921,17.64,43.076045707069724,129.81914234042173,8.632961984188418,30.10671631678814,-15.261271058849584,-8.846649403492835,-6.628309074661166,21.260066913295304,22.269371934273973
2024-01-11 18:55:09.925,2223.0,89,37,26,355,30.6,-37.423013,242.8,-59.097018,17.64,34.48995862671568,125.82370111589302,-2.6669657280783445,30.483557761607415,-15.689304824858489,-8.063207433315364,-18.356270552936834,22.420350328292052,28.9762795654646
2024-01-11 18:55:13.829,2248.0,89,37,26,360,34.2,-37.423059,261.6,-59.097239,19.08,14.92788055592088,120.71842200386087,-8.376584106167896e-15,34.2,-18.875316112933817,-2.7872641849708124,-18.875316112933824,31.41273581502919,36.64747644447018
2024-01-11 18:55:15.832,2121.0,90,37,26,364,19.44,-37.423062,268.9,-59.097352,18.0,4.9255616357182745,120.3854771371968,1.356065849585793,19.392645137050987,-17.996682818189598,-0.3455539631944277,-16.640616968603805,19.04709117385656,25.29232720176199
2024-01-11 18:55:17.885,2262.0,90,37,26,365,16.92,-37.423068,269.9,-59.097473,18.720000000000002,-5.784884957419628,119.71956305737666,1.4746751672903706,16.855614291712335,-18.719971487816746,-0.03267254700961775,-17.245296320526375,16.822941744702717,24.091733315152354
2024-01-11 18:55:20.941,2228.0,90,37,26,356,14.76,-37.423058,279.7,-59.097652,18.720000000000002,-21.629266924981497,120.82939291479211,-1.0296055524632943,14.724045381835005,-18.45236894134334,3.154121185456848,-19.481974493806636,17.878166567291853,26.441939603311337
2024-01-11 18:55:22.895,2215.0,90,37,26,368,25.56,-37.423033,285.6,-59.097765,18.720000000000002,-31.631596298261236,123.6040006923522,3.557264460539271,25.311251837034536,-18.03040325045216,5.034179041917786,-14.47313878991289,30.34543087895232,33.62018622288333
2024-01-11 18:55:24.899,2228.0,89,37,26,358,21.6,-37.423,296.6,-59.09787,17.28,-40.925807436036195,127.26648466802331,-0.7538291287740179,21.58684186361247,-15.450985212584282,7.737277037853944,-16.2048143413583,29.324118901466413,33.503730496546666
2024-01-11 18:55:27.820,2110.0,89,37,26,370,23.400000000000002,-37.422931,311.3,-59.097991,15.120000000000001,-51.63631070297549,134.92443072552743,4.06336735740616,23.044501420485673,-11.359113698573086,9.979225219569367,-7.295746341166926,33.02372664005504,33.820030098622496
